M CIOLACU
COPIILOR 3.5273743193997524
ATRAGEM 3.5273743193997524
PREZIDENTIALE 3.4926188476244016
IAR 3.4814725803312196
ROMANI 3.443361719476286
COPII 3.4003100359173115
RAMANE 3.4003100359173115
PRECUM 3.385642462199477
GUVERNAREA 3.3417162383458603
PRETURI 3.3417162383458603
ACESTE 3.2647776938726465
INSA 3.259875778052465
CORUPTIE 3.2227465110362843
PROPUNE 3.2227465110362843
UNDE 3.209344080004596
CALE 3.201639089063469
COPIII 3.191188722160137
MAINE 3.1808063547131793
PANA 3.122899503225657
VINE 3.122899503225657
LOCURI 3.112956039982906
ZONA 3.0689841321877087
ALT 3.047939921461977
DEMNITATE 2.969023712881863
CONSTRUI 2.969023712881863
ACCESIBILE 2.969023712881863
FINANTARE 2.969023712881863
GRIJA 2.969023712881863
PUTERNICI 2.969023712881863
GERMANIA 2.969023712881863
PROTEJA 2.969023712881863
DEGEABA 2.969023712881863
CATE 2.969023712881863
CIRCA 2.969023712881863
SALARIU 2.969023712881863
FIECARE 2.9102080960491232
PROPUNEREA 2.8962472406181017
DOMENII 2.8911211854126706
STRAINE 2.8911211854126706
SOLUTII 2.8760286886469895
DOMENIU 2.8760286886469895
NIMENI 2.8496902875894157
TOCMAI 2.8442236735967863
SISTEMUL 2.8374198294167696
ROMANIE 2.8332338283149303
LOR 2.8089960572854196
INAINTE 2.808675269647541
NATIUNEA 2.801642466410836
LUI 2.7922901318901197
APROAPE 2.7856770536716278
EI 2.740252882886491
SINGURA 2.7348252414248377
FAMILIA 2.7196102078809763
TINE 2.686855660655106
MIJLOCUL 2.6541019795172436
FIIND 2.6541019795172436
ROMAN 2.643449477065369
EUROPEI 2.607900622441972
ASA 2.5638281335669806
RADACINILE 2.5476037883643095
PLECAT 2.5348728639796327
STEA 2.5348728639796327
PROFESORI 2.5348728639796327
PARINTII 2.5348728639796327
VEDEA 2.5348728639796327
VEZI 2.5348728639796327
ADMINISTRATIE 2.5348728639796327
OBTINE 2.5348728639796327
INCEPEM 2.5348728639796327
FIU 2.5348728639796327
PARTI 2.5348728639796327
COMPLET 2.5348728639796327
DIRECT 2.5348728639796327
VOASTRA 2.5348728639796327
SPERAM 2.5348728639796327
RIDICAM 2.5348728639796327
BIROCRATIE 2.5348728639796327
PROBLEMELE 2.5217960239843262
SCOLI 2.5217960239843262
SCHIMBE 2.5088534124975306
LE-A 2.5088534124975306
POLITICIAN 2.5088534124975306
INDEPENDENTEI 2.5088534124975306
CONDUS 2.5088534124975306
CLARA 2.5088534124975306
DEMONSTRAM 2.5088534124975306
ALTI 2.5088534124975306
CELOR 2.474816518003222
VINA 2.417059883277213
ADUCE 2.4134832937174906
VEDEM 2.3856047660348842
CI 2.365598428702509
PRIMIT 2.3508071805907447
STIE 2.3508071805907447
UNII 2.3508071805907447
SI-AU 2.3250983353485144
TRECEM 2.3250983353485144
PROGRAME 2.3250983353485144
BENEFICIUL 2.3250983353485144
DEZVOLTAT 2.3250983353485144
POPOR 2.3250983353485144
LUNG 2.3250983353485144
ORASE 2.3250983353485144
NECESARE 2.3250983353485144
SITUATIA 2.3250983353485144
PROVOCARI 2.3250983353485144
STIMULAREA 2.3250983353485144
ETAPE 2.3250983353485144
ALTE 2.302563256186834
GUVERNULUI 2.2928434095278787
COMPANIILE 2.2668733572782074
LANGA 2.2564097388117546
INTALNIT 2.246042274153525
FIE 2.228912692592629
SA-SI 2.2276185152996395
MILIOANE 2.2208715314757757
SUNTETI 2.2128666382688498
CURAND 2.2114932706686603
TRUMP 2.2114932706686603
TURUL 2.2114932706686603
DRAGUL 2.2114932706686603
PRESEDINTELUI 2.2114932706686603
SEMNAL 2.2114932706686603
ADOPTAT 2.2114932706686603
MESERIE 2.2114932706686603
REALITATEA 2.2114932706686603
ACELEASI 2.201533539862829
STIM 2.201533539862829
ISI 2.1963394521541093
IESE 2.191663116584692
FUNCTIE 2.191663116584692
CUNOSC 2.191663116584692
LUCREZE 2.191663116584692
PRIETENII 2.191663116584692
LIBERE 2.191663116584692
KLAUS 2.191663116584692
PARTIDULUI 2.191663116584692
ATACURILOR 2.191663116584692
VALOARE 2.1789703312213895
HAI 2.172185430463576
COMBINATII 2.172185430463576
APEL 2.172185430463576
EXACT 2.172185430463576
SOLUTIA 2.172185430463576
ANUNTAT 2.172185430463576
VISAT 2.172185430463576
MOARA 2.172185430463576
INSTITUTII 2.1693007480138378
DIN 2.1670323372507667
ACEEA 2.153468740117824
ORICE 2.1482760705601174
DUMNEZEU 2.1221296443437776
NUMAI 2.1219066329721117
COLEGII 2.109390367682432
PERFORMANTA 2.0976300871294584
ALATURI 2.0933019336480285
FARA 2.085704343192496
SA-I 2.0663104983645226
PROGRAMUL 2.064846044525556
EDUCATIA 2.0501239441190404
STARE 2.0501239441190404
ISTORICA 2.0501239441190404
RESPECTIV 2.0330710014719786
CONDUCA 2.0330710014719786
SPECIALISTII 2.0330710014719786
ANGAJATI 2.0330710014719786
SANSE 2.0330710014719786
ERAU 2.0330710014719786
S-AU 1.997093623455821
SAU 1.9961908965947228
LUPTAM 1.9793491419212417
TINERII 1.9793491419212417
INTAI 1.9793491419212417
FUNDAMENTALE 1.9793491419212417
MINISTRI 1.9793491419212417
MARILE 1.9793491419212417
ACESTEA 1.9784225513332716
SUNTEM 1.9186846089555123
CONTINUAREA 1.9107028412732323
CONSTRUCTIA 1.9107028412732323
STRANS 1.9107028412732323
BAZATE 1.9107028412732323
CONFRUNTA 1.9107028412732323
IARNA 1.9107028412732323
FORMAREA 1.9107028412732323
INTRA 1.9035327386704162
DOAMNA 1.9035327386704162
CONCRET 1.8888225522099535
NOSTRU 1.8689977166857168
NOASTRE 1.8643033006917222
NOSTRI 1.8474589433041653
VREA 1.8467217139754504
MAJORITATEA 1.8342538850057868
ANUL 1.8301559903356166
TRAIM 1.776506183212129
ENERGIA 1.776506183212129
PROPRIA 1.776506183212129
PRIETENI 1.7636871596998762
SINGUR 1.7636871596998762
DELOC 1.7636871596998762
OM 1.7582640971830907
TARII 1.7445439946171146
VALORILE 1.722063303798376
SUCCES 1.7151921447156178
GUVERNARE 1.713065966455162
MASURILE 1.6897031159150953
DOMNULUI 1.6895748009054343
AU 1.6844328159156232
GREU 1.6783113388576365
ALTFEL 1.67256894166502
DORINTA 1.6708581191729301
SIMBOL 1.6708581191729301
HOTARE 1.6708581191729301
REALIZAT 1.6708581191729301
CAPITAL 1.6708581191729301
STATELOR 1.6708581191729301
BUGETUL 1.6708581191729301
VENIM 1.6708581191729301
UNITATE 1.6708581191729301
TIMPUL 1.6620501844106563
INCA 1.6234958614897717
FUNCTIA 1.6113732555181421
PACE 1.6113732555181421
SCHIMB 1.6113732555181421
EDUCATIE 1.6086256807643162
DOI 1.6060790628315447
VIN 1.5955943610800685
ADEVARAT 1.5904031773565896
ROG 1.5904031773565896
FURAT 1.5904031773565896
I-AU 1.5904031773565896
DOMENIUL 1.5810219627064002
CUM 1.5808431598223762
CONSTRUIM 1.556478019991453
NOI 1.5476599253336314
NICI 1.5401405631424578
ROMANII 1.5389051493237778
GUVERNUL 1.5380354062453796
MOMENTUL 1.5359376074448507
RAMAS 1.5239699607309882
PASTRA 1.5239699607309882
DUCE 1.5239699607309882
FUNCTIONAL 1.5145267426257725
TAXELOR 1.5145267426257725
DOMNUL 1.5100506706541903
BANI 1.4850790101997597
ADEVARUL 1.4845118564409314
VI 1.4845118564409314
PREZENTA 1.4845118564409314
AGRICULTURA 1.4845118564409314
NATIONALE 1.4845118564409314
SPRIJINI 1.4845118564409314
TINERILOR 1.4837300913781863
LONDRA 1.4743288471124405
PUI 1.4743288471124405
FACUTA 1.4743288471124405
SIMPLU 1.4705022389550397
VECHI 1.465489023472298
CARIERA 1.465489023472298
ALIANTA 1.465489023472298
ATATA 1.465489023472298
MUNCIM 1.4567545721792523
MEI 1.4567545721792523
TREBUI 1.4509892181122952
DORIT 1.4481236203090508
IA 1.4481236203090508
REPREZENTARE 1.4481236203090508
OCHII 1.4481236203090508
ASUMAT 1.4455605927063353
CHEIE 1.4455605927063353
PROTEJAREA 1.4455605927063353
TRANSPORT 1.4455605927063353
SEMNIFICATIVE 1.4455605927063353
ISTORIE 1.4455605927063353
AFLA 1.4455605927063353
SAPTAMANA 1.4455605927063353
VENIT 1.4167287426989132
VOR 1.4039174122900913
CHESTIUNI 1.400821233205418
EXISTA 1.3967170119345294
FOST 1.3955866377552433
AVEM 1.3948636665194862
INTR-O 1.3800084690855141
TREBUIE 1.3777510100469261
I-AM 1.3722605514006982
IMPOTRIVA 1.3722605514006982
ACEASTA 1.3722418242702485
DEZVOLTAM 1.3674126207124189
TARA 1.3647030367325665
LIBERTATEA 1.3598051039404881
TARI 1.3592863832547506
ARE 1.3563179120668019
PNL 1.3517687689144713
NOASTRA 1.3480822063482027
IMPLEMENTAREA 1.334295454186488
NU 1.331595919642814
SISTEM 1.3235883094024161
FIM 1.322438094766509
PRIN 1.314050825881446
SPUS 1.3069559322478064
MICI 1.303950311220986
CEL 1.3019682173456866
PREA 1.301693108122033
ECONOMIA 1.2986976915017243
DEA 1.2975887542715019
FACUT 1.2972146128308568
NISTE 1.2941534948890403
OFERITE 1.273801894182155
SOLUTIE 1.273801894182155
DEMOCRATICE 1.273801894182155
DESPRE 1.2711163619162356
UCRAINEI 1.2674364319898164
LOC 1.2634103974097863
PARTIDE 1.254426706248765
LEGATURA 1.254426706248765
MERITA 1.254426706248765
ESTE 1.2506502432940285
M-AM 1.240212526927301
AIBA 1.2394223574631675
ACESTEI 1.2363445786731329
AN 1.2332255546750983
INCEARCA 1.2266120948960613
ASTAZI 1.2210927946280166
MEDIUL 1.2089664506266962
BINELE 1.2067416468587453
SCHENGEN 1.2067416468587453
CARE 1.2040453772153257
CEI 1.2027402710493544
OAMENI 1.1911559485094672
MASIV 1.187609485152745
SUNT 1.1840608385584643
INCREDERE 1.184036512243756
EURO 1.1816056071535588
NIMIC 1.1782366531748583
CEALALTA 1.1754035902953723
DEVINA 1.1717429993541113
CATEVA 1.169778141416742
PROPUNERE 1.169778141416742
FAC 1.1697781414167419
TIN 1.1642062825414672
ADUCA 1.1642062825414672
DOAR 1.1638752339275726
REGIONAL 1.1625491676742572
UNITE 1.1486154502060384
FI 1.1479859954789242
PARLAMENT 1.1451195638320422
ROMANIA 1.1418368801785508
LE 1.1417087491051203
MULTE 1.141422338800097
AVETI 1.1398761150357664
PLAN 1.1250565178904932
CONSIDER 1.1230211370767622
VIZIUNE 1.1114647045800834
MINISTRU 1.1085982966601036
TAXELE 1.1064333191344249
NICIUN 1.1064333191344249
MESAJUL 1.1007667699314145
ACOLO 1.1001723257731444
ECHIPA 1.095831558292346
SA-MI 1.095831558292346
AJUNS 1.095831558292346
CE 1.093277912460004
CIOLACU 1.0925659291344392
VORBIT 1.0909404024917009
NU-L 1.0909404024917009
SERVICIILOR 1.0894851656106948
AVAND 1.0894851656106948
VORBESTE 1.086092715231788
DORIM 1.0846503740069189
A 1.0780893913960008
REUSIT 1.076853999653332
PIB 1.0691689047797794
NOU 1.0658474444705652
UNA 1.062546557024185
LUME 1.0615663751979656
CEEA 1.0550607541905745
INCLUSIV 1.054695183841216
INTREAGA 1.0540146418042668
NE-A 1.050163594057634
LASA 1.050163594057634
CAZUL 1.050163594057634
PROGRAM 1.0488150435647292
PROPUNEM 1.0488150435647292
STATELE 1.0473220300923927
ACEST 1.0428673236576564
CONTINUA 1.0371841517302696
DE 1.0191787546233926
EXEMPLU 1.018421157706781
ACELE 1.0165355007359893
PUTIN 1.0118170235774409
TOATE 1.007110514496324
SA 1.006466880059404
ACEL 1.002925216805779
CINCI 1.002925216805779
POLITIC 1.002737064175441
AR 1.00082629230303
ASIGURAM 0.9999039099318604
DIGITALIZAREA 0.9889797906430251
NATIUNE 0.9851384171208387
INCURAJA 0.9849942450854912
AVEAM 0.981183710667291
FELUL 0.9772606285426584
BATUT 0.9772606285426584
NEVOIE 0.974963801778811
CREDINTA 0.9733687929254483
POPORUL 0.9733687929254483
OFERIM 0.9722101518640764
REUSI 0.9722101518640764
LA 0.9691129192281736
LEGATA 0.9553514206366162
ASIGURAREA 0.9553514206366162
PROPUS 0.9480745578655954
VOM 0.9478043961345545
IN 0.9378282125350265
PENTRU 0.9273174347051221
VAZUT 0.9267453568682716
O 0.925486958489524
SI 0.9223068570296744
INVESTITII 0.9218974270841084
MARILOR 0.9205812280405359
FRICA 0.8956185535517021
GASI 0.8923487296873476
CREAREA 0.8913748477061992
ULTIMII 0.8886776900642891
ASTFEL 0.8880252135446216
BUNE 0.8847588087160795
CELE 0.8835903041436397
TRAIESC 0.8818435798499381
ZIC 0.8782402584033332
CIUCA 0.8735321100209362
DECAT 0.8696343935372551
URMA 0.8642677197922832
TERITORIUL 0.8575960723578087
NE 0.8560941676859879
TUTUROR 0.8521170381098974
ACESTOR 0.851619870847999
SUB 0.8486628957391392
NATIONALA 0.8477819873510551
ACTIUNE 0.8477819873510551
MARE 0.8472787988442979
NOUA 0.8449576213265443
ALTA 0.8389580959092606
MAI 0.8347647010750643
FACEM 0.8345019353892029
AM 0.8330289668468067
EL 0.8312839004494054
FACA 0.8247738530990842
INVATAMANT 0.8229499221524539
ATENTIE 0.8229499221524539
POLITICI 0.8229499221524539
STATUL 0.8224443157828796
DATORIA 0.8202883281663877
PARTE 0.8156011114913401
MASA 0.8055901937088038
ALES 0.8025970888224385
IMPORTANT 0.7933639441119895
PUTEM 0.7882923497564733
SUSTINEREA 0.7856528365451422
PUNCT 0.7782390099957265
PRIVAT 0.7750327784495048
PE 0.773888935661181
ROMANILOR 0.7710890974949485
MUNCA 0.7696014773089149
ORBAN 0.7678171095320917
BUN 0.7647257742397756
NECESARA 0.764281136509293
VORBIM 0.7634880146049802
IOHANNIS 0.7626965370962231
ECONOMICE 0.7619849803654941
AL 0.7567433246799142
II 0.7522219349595658
MULTA 0.7508647423356729
AVEA 0.7502532744146729
DORI 0.7448022061908383
FIRMELE 0.7422559282204657
MULTI 0.738055854388564
LUCRU 0.7361662663829871
INTERESUL 0.7255679976678611
UITAM 0.7234204857151996
INVESTITIILOR 0.7227802963531677
UNEI 0.7214732211794067
TIMP 0.7207489818764509
SANSA 0.7207263996346901
DINTRE 0.7204938672564465
CRESTE 0.7186074102107762
ZIS 0.7099715749519819
UNOR 0.7083270969503711
CU 0.7082636505659481
INDUSTRIA 0.7073765481145925
VRUT 0.7033056388732363
SE 0.7019422326967573
REFORMA 0.7012877047152662
CA 0.6993118979412402
FATA 0.6934354972865653
TOT 0.6871052054875421
COMUNE 0.6855543587973508
GASIM 0.6833746480396801
ACUM 0.6776824362944776
CONCRETE 0.6716142011828686
CHIAR 0.6673727147968683
CATRE 0.6664073498513426
VA 0.6640655495659484
STRATEGICE 0.6594741837777571
DAM 0.6559985085381939
UN 0.6555469437366953
MEDIULUI 0.6516735573557096
ASTA 0.6471302075091641
VENI 0.6470767474445202
PESTE 0.6459948794862769
E 0.6444502472996186
LIDERI 0.6427170608658811
POLITICA 0.6427122318487342
DACA 0.6414919087567775
RAND 0.6410314170529093
ARATAT 0.6358001504480404
INSEAMNA 0.6356961733223551
INTERESELE 0.6283432466741794
VOI 0.6275607252739169
MOD 0.6265116736977523
LASCONI 0.6237922652063621
PROIECTE 0.6215318452431922
PERIOADA 0.6212577491265933
MANA 0.620153171937739
IL 0.6177359093751283
STRATEGICA 0.6113685969755742
MEU 0.6075692792832195
UNUI 0.6030459613624912
POLITICE 0.5982953593053311
DIASPORA 0.593986217912765
DUPA 0.5927747702195323
LUAT 0.5925462087363469
FEL 0.5905896817179161
ACEA 0.5872279721109742
MI-A 0.5862920594501166
ANI 0.5843068133774222
IMPREUNA 0.576554364695481
TREI 0.5743077251030192
CAND 0.5739491008425671
DEZVOLTARE 0.5624159693101366
CINEVA 0.5558912995834304
INCAT 0.5521878930402948
CINE 0.5347740180714512
ROMANEASCA 0.5332581214213393
DAT 0.5312867350604097
FACE 0.5302496373288348
PUNEM 0.5220543658377454
POT 0.5212805167233056
CLAR 0.5209820065387414
AZI 0.5151629971835849
INVATAT 0.511497355364618
PARLAMENTARI 0.5079516490732373
SPERANTA 0.5058871506181023
TOTII 0.4925331629139966
MULT 0.48618414644069025
MAREA 0.48408245005749617
CETATENILOR 0.4776757103183081
ACESTA 0.47034244384616725
CALITATE 0.46999332898493235
ROMANIEI 0.45053894981345854
ITI 0.4497036858490908
DRAGI 0.4493223026736951
LUCRURI 0.4450369074324724
TE 0.44342213968831057
PSD 0.442118138733626
ASEMENEA 0.44078382938242083
INSTITUTIILE 0.43999035031720674
POATE 0.4382101448470605
TOTI 0.42839386611862124
PUTEA 0.42532857301729693
ECONOMICA 0.4240185807724216
LUMEA 0.4036836006028695
ALE 0.4016735251016727
ROMANESTI 0.4007547240813465
GUVERN 0.3972140595896257
TOATA 0.395626361531568
VEDERE 0.3945612217219553
PRIMUL 0.39312511943144934
NICIO 0.3851946949222498
AVUT 0.3702397114629945
EUROPENE 0.3688612663290104
MARI 0.3662832716973953
CAT 0.3611889078229646
OAMENII 0.3589339607702259
VIATA 0.35598732926696375
DAR 0.3544472289702871
UNUL 0.3521410586253577
INTR-UN 0.3481444241967339
L-AM 0.3477322260236928
NE-AM 0.33886222673562577
BINE 0.32756578399056097
EUROPA 0.32058384255109496
DECI 0.31968770120973955
PRESEDINTELE 0.3139542412048804
EU 0.30533596343153363
VIITOR 0.29264586601984144
MA 0.28420448068894455
UCRAINA 0.28201838978970517
DEZVOLTAREA 0.2815201171246343
DA 0.2585620477435092
DORESC 0.24830200204384115
S-A 0.24743818302524548
SPUN 0.24529592766682276
ZI 0.2325760426291979
DATA 0.23077498962740858
SCOALA 0.22865915631039543
CEVA 0.21328328326286122
STAT 0.21303712545678707
DOAMNELOR 0.19444203037281527
DOMNILOR 0.18249067504168248
MEA 0.17718873733511767
ATAT 0.1718583058595855
INTRE 0.15967432969863252
CRED 0.1373421609337653
FOARTE 0.1347824106354158
DUMNEAVOASTRA 0.13454735167965498
PRESEDINTE 0.10933130874300111
BUCUR 0.0
MULTUMESC 0.0
SALA 0.0
VAD 0.0
MULTIME 0.0
COLEGI 0.0
FAPT 0.0
LEAGA 0.0
BUNA 0.0
NE-AU 0.0
RASPUNS 0.0
CASTIGAT 0.0
ALEGERILE 0.0
LOCALE 0.0
FORTA 0.0
VREAU 0.0
STIMATI 0.0
NICIODATA 0.0
PARTIDUL 0.0
MOMENTE 0.0
INCREDEREA 0.0
ACELA 0.0
COTITURA 0.0
GREA 0.0
OAMENILOR 0.0
PARTID 0.0
DUS 0.0
CONTINUAM 0.0
SCHIMBA 0.0
ODATA 0.0
FEMEI 0.0
PRIVESTE 0.0
MOMENT 0.0
CAMARAZI 0.0
ASUME 0.0
PROIECT 0.0
MODEL 0.0
SCHIMBAT 0.0
RESPECTUL 0.0
LIDERILOR 0.0
EUROPENI 0.0
SOCIETATEA 0.0
CIVILA 0.0
PARTENERI 0.0
DIALOG 0.0
SINDICATELE 0.0
AFACERI 0.0
ASUMAM 0.0
PUTERNICE 0.0
CONSULTAT 0.0
PRESEDINTIA 0.0
RECENT 0.0
TERMINA 0.0
AJUTORUL 0.0
SPER 0.0
VARSTA 0.0
CUNOSCUT 0.0
GENERATII 0.0
SPRE 0.0
TRAIT 0.0
ATUNCI 0.0
TINERI 0.0
ALEG 0.0
CORECTA 0.0
SPUNEM 0.0
PREZIDENTIALA 0.0
URA 0.0
CRESCUT 0.0
COMUNITATE 0.0
SOCIETATE 0.0
DEPASIM 0.0
IMI 0.0
MUNCEASCA 0.0
COMUN 0.0
DINTR-UN 0.0
SURSA 0.0
APOI 0.0
PENSIILE 0.0
EDUCATA 0.0
ATI 0.0
DROGURI 0.0
CETATENI 0.0
PRESEDINTI 0.0
DESTUL 0.0
DREPT 0.0
DIRECTIA 0.0
ACEEASI 0.0
NORMAL 0.0
PUTEREA 0.0
ARATE 0.0
RESPECT 0.0
PUBLICA 0.0
CONSTITUTIA 0.0
LEGEA 0.0
FUNDAMENTALA 0.0
JURUL 0.0
BUNI 0.0
STANGA 0.0
DREAPTA 0.0
PUBLIC 0.0
SARACI 0.0
RESPECTATI 0.0
MEDICI 0.0
MILITARI 0.0
DUCEM 0.0
PARTENERIAT 0.0
REAL 0.0
VALORI 0.0
MELE 0.0
NASCUT 0.0
FAMILIE 0.0
BUZAU 0.0
M-A 0.0
LUCRURILE 0.0
AI 0.0
CURAJUL 0.0
IEI 0.0
DECIZII 0.0
FII 0.0
MINTE 0.0
VREO 0.0
INTOTDEAUNA 0.0
CORECT 0.0
ECHILIBRUL 0.0
ACASA 0.0
MINTI 0.0
EXTREMA 0.0
PIERDUT 0.0
MEREU 0.0
IMPORTANTE 0.0
GANDESC 0.0
SPUNE 0.0
SIMT 0.0
OFERIT 0.0
REGASEASCA 0.0
MINE 0.0
NATIUNI 0.0
FORMA 0.0
STIU 0.0
PERFECT 0.0
IMPORTANTA 0.0
PARE 0.0
RAU 0.0
INCERCAT 0.0
LIDER 0.0
PASI 0.0
DRUMUL 0.0
DRUM 0.0
INCEPUT 0.0
INTRAREA 0.0
OBSERV 0.0
ADRESA 0.0
GARANTUL 0.0
POATA 0.0
UITAT 0.0
STABILITATE 0.0
ECONOMIE 0.0
PANDEMIE 0.0
PRETURILOR 0.0
SALARII 0.0
PENSII 0.0
PRECEDENT 0.0
NIVELULUI 0.0
TRAI 0.0
AMINTESC 0.0
DECIZIA 0.0
VIU 0.0
FEMEIE 0.0
SI-A 0.0
IAU 0.0
DEJA 0.0
ZIUA 0.0
INTELEG 0.0
INTELES 0.0
INCHIS 0.0
SPITALE 0.0
GRAV 0.0
HAIDETI 0.0
CRIZE 0.0
PRIVIM 0.0
PUTERNICA 0.0
ECONOMIC 0.0
PRIMA 0.0
DIRECTIE 0.0
INCEPE 0.0
TEHNOLOGICE 0.0
PRODUCTIE 0.0
OBIECTIV 0.0
AUTOSTRAZI 0.0
MILIARDE 0.0
NATIONAL 0.0
SPRIJIN 0.0
LUA 0.0
EFECT 0.0
REVIN 0.0
ECONOMIEI 0.0
TINTELE 0.0
CONTRACT 0.0
CRESTEREA 0.0
TEHNOLOGIC 0.0
SFARSIT 0.0
STATULUI 0.0
ZERO 0.0
FABRICI 0.0
JUCATOR 0.0
PIATA 0.0
DOUA 0.0
SANATOASA 0.0
CEA 0.0
DE-A 0.0
TREIA 0.0
CONTINUARE 0.0
PROGRAMELE 0.0
TOTODATA 0.0
SERVICIILE 0.0
MEDICALE 0.0
PRINTR-UN 0.0
SERIOS 0.0
MODERNE 0.0
POTENTIAL 0.0
STRATEGIC 0.0
DEZVOLTARII 0.0
SERVICII 0.0
PLANULUI 0.0
CRESTERE 0.0
URMATORII 0.0
PRIORITATE 0.0
FONDURI 0.0
INFRASTRUCTURII 0.0
BUCURESTIULUI 0.0
TOXICE 0.0
UNEORI 0.0
AFLATE 0.0
INIMA 0.0
SCHIMBAM 0.0
RECONSTRUI 0.0
SPATII 0.0
AUTENTIC 0.0
ONESTITATE 0.0
DECIDE 0.0
TAXE 0.0
NOAPTE 0.0
PLATEASCA 0.0
VIGOARE 0.0
INVESTITORII 0.0
BANII 0.0
PARGHII 0.0
MECANISME 0.0
DREPTURILOR 0.0
POZITIE 0.0
EXTERNA 0.0
ARMATA 0.0
CAPABILA 0.0
OBIECTIVE 0.0
ESENTA 0.0
COMANDANTUL 0.0
SUPREM 0.0
ARMATEI 0.0
REPREZINTA 0.0
INTERNATIONALE 0.0
PERSPECTIVA 0.0
RAZBOI 0.0
PACEA 0.0
STABILITATEA 0.0
CONDITIILE 0.0
PROSPERITATE 0.0
RAMANA 0.0
ACORD 0.0
MILITAR 0.0
ECHIPAMENTE 0.0
APARARE 0.0
EXTERNE 0.0
ABORDARE 0.0
OBIECTIVELOR 0.0
ALIATII 0.0
UNIUNEA 0.0
EUROPEANA 0.0
NATO 0.0
PROPRIILE 0.0
SALE 0.0
RELATII 0.0
DEMONSTRAT 0.0
CONDUC 0.0
ADERARE 0.0
OCDE 0.0
CAP 0.0
LISTA 0.0
COMPANII 0.0
MERGE 0.0
TRANSPORTE 0.0
NIVEL 0.0
MANDATUL 0.0
PREMIER 0.0
POZITIA 0.0
BAZA 0.0
MILITARE 0.0
DECIZIILE 0.0
ASADAR 0.0
OPORTUNITATI 0.0
CURAJ 0.0
SUA 0.0
AMERICII 0.0
AMERICAN 0.0
DEZVOLTA 0.0
ARMAMENT 0.0
ELIMINAM 0.0
SPANIA 0.0
FRANTA 0.0
ACTIUNILE 0.0
VIZIUNI 0.0
FAPTUL 0.0
VORBA 0.0
PREMIERUL 0.0
ACTIONEZE 0.0
CANCELARIILE 0.0
OCCIDENTALE 0.0
INCETEZE 0.0
INTERNATIONALA 0.0
CAUTA 0.0
REFER 0.0
TARILE 0.0
ORIENTUL 0.0
MIJLOCIU 0.0
MIZA 0.0
NOILOR 0.0
TEHNOLOGII 0.0
DIPLOMATIE 0.0
OBIECTIVELE 0.0
ROSII 0.0
TINEM 0.0
RUSIA 0.0
DEPARTE 0.0
DORESTE 0.0
SPRIJINIM 0.0
FERM 0.0
INDEPENDENTA 0.0
UMAN 0.0
EXTRAORDINAR 0.0
PARTICIPAM 0.0
RECONSTRUCTIA 0.0
RAZBOIUL 0.0
SPECIALA 0.0
RELATIEI 0.0
REPUBLICA 0.0
MOLDOVA 0.0
ACTIV 0.0
EUROPEAN 0.0
REPUBLICII 0.0
GARANTIE 0.0
ROLUL 0.0
VEST 0.0
REGIUNE 0.0
ACCESUL 0.0
LIMBA 0.0
ROMANA 0.0
INCEPUTUL 0.0
AFARA 0.0
STABILITI 0.0
ACELEIASI 0.0
PRIETEN 0.0
CONTRIBUIE 0.0
TARILOR 0.0
INAPOI 0.0
CETATENII 0.0
STABILIT 0.0
SUMA 0.0
CLARE 0.0
FERME 0.0
SIGURA 0.0
PROSPERA 0.0
VREME 0.0
INTRU 0.0
CONVINS 0.0
ULTIMUL 0.0
DROGURILE 0.0
DIZABILITATI 0.0
AFECTEAZA 0.0
RESPECTA 0.0
PROST 0.0
FACUTE 0.0
SI-O 0.0
PROMOVATE 0.0
PERMIT 0.0
FACUT-O 0.0
PATRU 0.0
DOMNULE 0.0
SENATULUI 0.0
PRIM-MINISTRU 0.0
DIPLOMATIC 0.0
DISTINSI 0.0
UREZ 0.0
COMUNA 0.0
ADERAREA 0.0
APARITIA 0.0
MODERN 0.0
CULTURA 0.0
SPECIAL 0.0
PASOPTISTILOR 0.0
MONDIALE 0.0
ANII 0.0
PROIECTUL 0.0
REFORME 0.0
RECENTE 0.0
EGALA 0.0
CONTEXTUL 0.0
AS 0.0
PRIETENIE 0.0
CADRUL 0.0
AGENDA 0.0
PRESEDINTIEI 0.0
UNIUNII 0.0
STUDII 0.0
PROTECTIA 0.0
REDRESARE 0.0
REZILIENTA 0.0
CONTEXT 0.0
GEOPOLITIC 0.0
EXTREM 0.0
COMPLICAT 0.0
CRIZA 0.0
DEOSEBIT 0.0
STITI 0.0
PARTENER 0.0
UE 0.0
PARTICIPAREA 0.0
PARTENERIATULUI 0.0
ESTIC 0.0
AFLAM 0.0
LE-AU 0.0
PANDEMIEI 0.0
ASUPRA 0.0
VIETII 0.0
URMATOARE 0.0
ASIGURE 0.0
FOLOSIREA 0.0
GANDUL 0.0
SPRIJINUL 0.0
RANDUL 0.0
CAMEREI 0.0
DEPUTATILOR 0.0
TOTUSI 0.0
SPUNETI 0.0
PNRR 0.0
PRIMESC 0.0
INFLUENTA 0.0
VENITI 0.0
SPATELE 0.0
MACAR 0.0
USR 0.0
UDMR 0.0
INVIT 0.0
APROPO 0.0
RUDE 0.0
PROIECTELE 0.0
CERUT 0.0
TRANSPARENTA 0.0
DESCENTRALIZARE 0.0
